date,processed_text,sentiment_score,message_frequency,message_length,average_message_length,word_count
2/21/2011,thanks note . hope enjoying role ee .,1,4,37.0,9.25,8.0
1/3/2010,"guess free matter '' bass , jason '' < jason.bass2 @ compaq.com > 07/21/2000 09:07:46",1,4,85.0,21.25,15.0
5/7/2011,"please mark calendar reoccurring luncheon sally hosting : date : every monday ( least thru march ) , beginning jan 29 time : 11:30 - 1:00 pm location : eb 30c2 subject : operational risk enron america lunch served .",1,3,215.0,71.66666666666667,40.0
12/14/2010,updated desk info sheet : t.jae black east power trading assistant kevin presto . 713-853-5800 fax 713-646-8272 cell 713-539-4760,0,5,129.0,25.8,19.0
12/18/2011,"attached powerpoint updated data . please review make final change . thanks , eric",1,4,82.0,20.5,14.0
6/18/2010,"pleased announce creation new group - asset marketing - within enron america . asset marketing group responsibility asset divestment function within enron america work generation investment selected portfolio acquisition well managing power origination funding requirement treasury . miller head asset marketing group report directly office chair , enron america . joining 's group stuart zisman . stuart formerly ena legal , recently worked sale ena 's peaker plant . please join u congratulating stuart new role .",1,6,515.0,85.83333333333333,77.0
5/19/2011,original message encrypted using lotus note public private key security . encrypted message migrated microsoft exchange server .,1,5,128.0,25.6,18.0
8/16/2010,"office vacation week march 12. assistant , patti thompson ( x39106 ) , contact number need reach vacation . key operation contact enron america week march 12 : gas operation jeff gossett x37306 bob hall x36956 power operation stacey white x31870 dpr shona wilson x39123 chris abel x33102 mpr shona wilson x39123",1,3,311.0,103.66666666666667,52.0
9/14/2011,"cp merged pancanadian energy service inc. wish receive notice , please let know .",1,4,81.0,20.25,14.0
9/8/2011,"hosting drink home dinner champion golf club saturday , may 5 operation team spouse . greg talked today . asked e-mail could put calendar said would e-mail wife check date well . wife available , let know detail get closer . thanks help . -- sally",1,1,247.0,247.0,46.0
12/5/2010,"thanks nice note . fun , make even better ! -- sally : jeffrey mcmahon/enron @ enronxgate 01/16/2001 11:44",1,3,106.0,35.333333333333336,19.0
10/12/2011,clarksdale # 8 run thursday 16 17. 30 minute start . clarksdale # 9 run thursday 16. 2 hour start . unit # 8 put 13 14 mw 's unit # 9 put 21 22 mw 's thanks kayne,1,3,162.0,54.0,39.0
5/7/2011,"don/juan : please advise interest . thanks , johnny",1,3,51.0,17.0,9.0
11/11/2010,"loan decision : referred application number : 725068.01 decision date : 4/5/2001 borrower information : applicant : cliff baughman product information : personal loan special instruction : loan request sent main office review . notified decision within 24-48 hour . please note : active email account , used returning loan decision . please reply email address , reach recipient .",1,5,380.0,76.0,60.0
12/1/2011,make wo n't till around 6:30 ish '' k. bass '' < daphneco64 @ bigplanet.com > 06/08/2000 09:57:35 please respond `` k. bass '' < daphneco64 @ bigplanet.com >,1,1,157.0,157.0,29.0
4/5/2010,received executed eei master power purchase sale agreement dated 5/11/2201 referenced cp . copy given legal credit .,1,5,116.0,23.2,18.0
6/8/2011,received executed eei agreement referenced cp dated 12/22/00 . copy distributed legal credit .,1,3,94.0,31.333333333333332,14.0
9/16/2010,hate farmer pulse machine enron capital management : david baumbach 02/07/2001 09:01,-1,3,84.0,28.0,12.0
9/20/2011,received executed eei master power purchase sale agreement dated 6/28/2001 referenced cp . copy given legal credit .,1,3,116.0,38.666666666666664,18.0
3/13/2010,"hey danny , next flag football season start ymca ? would like play next league . also , planning another flag football tournament summer ? , ? thanks , eric",1,2,156.0,78.0,30.0
1/16/2010,memo updated 29th 's data .,0,3,27.0,9.0,6.0
11/22/2011,received executed eei master power purchase sale agreement dated 5/15/2001 referenced counterparty . copy distributed legal credit .,1,6,132.0,22.0,18.0
8/22/2011,"sally : 'm pleased note prc rep. since time talked couple week earlier office , rotated middle east development group 10/31/00 joined larry lawyer 's finance group egm . 'm really excited new rotation . regard work last 6 month , 'd happy give personal account achievement time convenient . meanwhile , need information end , pls call x-54326 . regard , inderpal",1,7,362.0,51.714285714285715,63.0
5/2/2010,,0,4,,,
12/22/2011,fyi,1,4,3.0,0.75,1.0
4/21/2011,"office day friday . dad experiecing serious health problem , houston friday appointment specialist arranged . going doctor 's appointment dad . depending upon waiting room time , may office 1:30 meeting eb3305 discus finding recent internal audit project . asked shona wilson attend place . please continue meeting , know difficult meeting schedule . get update shona get back office .",-1,1,385.0,385.0,62.0
3/16/2010,message intended u employee eligible enron 's domestic health & group benefit plan . please click link detail regarding open enrollment 2001. http : //home.enron.com:84/messaging/2001change.pps,1,4,193.0,48.25,25.0
1/2/2010,"please note : per sally , 9:00 doorstep meeting scheduled friday ( tomorrow ) shortened 30 minute ( 9:30-10:00 ) . thanks , patti x39106",1,5,136.0,27.2,25.0
7/14/2011,", thanks time yesterday , putting together press kit hand different department enron . whenever get chance could send name title different department would really help . back contact let try set next wed. drink work . great time vega good luck . tell hair guy hello . regard , jeff 713-647-8802",1,5,294.0,58.8,52.0
9/10/2010,fine . thanks '' k. bass '' < daphneco64 @ bigplanet.com > 12/18/2000 03:12:31 pm please respond `` k. bass '' < daphneco64 @ bigplanet.com >,1,4,141.0,35.25,26.0
12/11/2010,thinking run trip offense team wo n't know hit . draw play . think ?,1,3,68.0,22.666666666666668,15.0
4/13/2011,"phone screen interview - wednesday , june 13 , 2001 @ 10:00am cst .",0,7,67.0,9.571428571428571,14.0
6/29/2010,"give schroeder raymont harris . fair offer considering predicament rb . way engram drafted eight round , harris , schroeder drafted 10th 8 10 8",1,3,143.0,47.666666666666664,25.0
10/6/2011,"attached please find following document : thanks , lydia x3-9338",1,4,64.0,16.0,10.0
12/12/2011,"per conversation , hand delivered resume jeff d. davis aa program handle site recruiting . please follow two day speak thought fit . let know outcome . continue follow well .",1,6,174.0,29.0,31.0
8/6/2010,"[ image ] dear : heading back home holiday ? would n't cool get together old crew high school 're town ? highschoolalumni want help save cash . honor holiday season , extending home holiday special offer valued member . subscribe alumniaccess december 31 , 2001 get one year alumniaccess $ 9.98 - 's 33 % saving normal price $ 14.95 ! upgrade ! alumniaccess best way get back touch old buddy , show everyone awesome life , plan hook crew get back town . , come , show holiday -- $ 9.98 year ! tired receiving update ? click uncheck 'highschoolalumni new feature ' option",1,8,570.0,71.25,106.0
12/28/2010,"please see attached file key contact week december 18 , december 25 , & january 1 .",1,4,83.0,20.75,17.0
8/6/2010,felt fine . ate breakfast bar went . normally dont . wont . wan na something tonight ? time get ?,1,8,97.0,12.125,21.0
11/27/2011,"yes , put 20 black get .",1,6,24.0,4.0,7.0
2/10/2011,"attached please find following document : thanks , lydia x3-9338",1,5,64.0,12.8,10.0
1/20/2011,dear ut team : wanted let know following ( 8:13 ) summer 2000 intern received offer : amy mohan ( 5/02 grad -- invitation intern next summer ) joanna li jana pair brenton baxter eric efron katherine jett dana lipp denise olson touch various team member soon order insure cultivation effort . also incorporate dinner candidate one future trip austin . great day ! lexi 3-4585,1,4,374.0,93.5,66.0
4/7/2011,"rc 102757 set co. 0011 southern cone risk management group employee reporting scott mill within sally beck 's global risk management organization . roll aczstaff.0308 . please transfer following people rc 100012 new rc effective january 1 , 2000 : jana morse 458-15-4343 juana fayett 633-03-2671 christine garcia 451-81-1732 sarah j. smith 059-56-6541 question , please call . believe anyone else need receive e-mail , please forward appropriate people . thanks . lisa cousino x3-6343",1,2,484.0,242.0,75.0
5/30/2011,thinking get together place wanted gauge interest first . let know interested . send another e-mail get enough response . -eric,1,4,127.0,31.75,21.0
10/20/2011,"[ image ] [ image ] dear , click redeem rose blossom bud vase lenox ! [ image ] [ image ] [ image ] [ image ] shipping handling charge apply . forgot member name ? : baughman forgot iwon password ? click . received email registered iwon agreed receive email u . unsubscribe one email category , please click . please note , change may take one week process . 're signed , need update profile . click .",1,2,401.0,200.5,81.0
3/17/2011,received following eei master power purchase sale agreement : bp energy company dated 4/27/2001 braintree electric light department dated 5/10/01 copy given legal credit .,1,7,171.0,24.428571428571427,25.0
11/22/2011,mould alstott ?,0,6,15.0,2.5,3.0
9/8/2010,. went last year packed regular day . shanna husser @ enron 04/13/2000 11:33,0,3,76.0,25.333333333333332,14.0
6/21/2011,"follow 2000 audit plan , please advised received date matrix reporting package enable group update brm database audit since beginning 2000 plan year well capital book audit 1999. would please make sure get following report soon possible get database . question , please let know . thank . donna report needed : capital book ( 1999 ) enron online trading control group database system management coal equity comparables merchant asset portfolio grms risk control group pulp , paper & lumber related party & affiliate activity investment portfolio activity reporting & analysis phoenix/lim includes report scheduled completed june 2000 .",1,2,635.0,317.5,99.0
2/19/2010,"faith , attached information regarding texas desk relates current texas market , eol performance metric , post hpl action plan . please hesitate call question . thanks , eric x3-0977",1,4,182.0,45.5,30.0
7/28/2011,"home game meagan dancing half-time routine : friday , september 15 7:00 pm saturday , october 14 7:00 pm friday , october 20 7:00 pm ( homecoming ) chance could added two home game alternate needed . nothing definitive , course . get put routine last year alternate , never know . would love come visit fall , would fun would work around one game . also given schedule cindy , brigeda interested making game . headed dallas early tomorrow morning . patti sent copy itinerary .",1,2,476.0,238.0,87.0
11/10/2010,"yes , put 20 black get .",1,3,24.0,8.0,7.0
8/14/2011,"standing staff meeting attend monday morning , available james meet 8th . look forward getting james meeting update . mike campbell < mcampbell @ hdinc.com > 01/03/2001 02:50:49 pm",0,2,180.0,90.0,29.0
2/24/2011,"'s houston chronicle subscription account number requested : account number : 10028707 zip code : 77583 using two piece information , activate subscribersadvantage account feature houstonchronicle.com web site 's registration page : http : //www.chron.com/registration/login.hts question problem registering , please call customer service 713-220-2700 8:00 5:00 pm monday friday , email online @ chron.com < mailto : online @ chron.com > thank using houstonchronicle.com !",1,4,472.0,118.0,65.0
10/9/2010,go shanna husser @ enron 05/24/2000 08:09,0,3,41.0,13.666666666666666,7.0
7/2/2011,"hey greg , mostly used review course book . welcome borrow like . otherwise , sure either kaplan princeton review good book . check aimr website . -eric enron north america corp. : greg martin 01/23/2001 12:37 pm",1,4,212.0,53.0,38.0
10/7/2011,http : //www.har.com/search/condo/indexdetail.cfm ? mlnum=372611 look nice - little though,1,3,90.0,30.0,10.0
10/4/2010,"probably hopelessly stuck traffic talk , even realize time passed . construction route work continue early january , alternate route proven bust . call tomorrow see catch issue . thanks making trip houston crew last week . great people many different office , supporting many different commodity -- yet many similar issue . support interaction office valuable . thanks effort . -- sally mike jordan 11/01/2000 08:57",1,6,415.0,69.16666666666667,67.0
11/10/2010,", thank responding update respect current rotation trading track participant . attached revised version . expect may somewhat revise subject new intake tt candidate . thanks , karen .",1,3,183.0,61.0,29.0
9/2/2011,"automated e-mail sent commissioner.com web site . reply e-mail , instead please visit league 's site http : //football.commissioner.com/kourn -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- - phillip love request following transaction : . drop ram . add matt stover . -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- - approve transaction , please go web site select transaction , request front office .",1,6,486.0,81.0,109.0
